"id_user","betweenness","closeness","clustering_coefficient","indegree","outdegree","class","class2"
"28,098",6.904304289,0.2527955705,0,1,1,ordinary,ordinary
"8,747",177.0936112756,0.2890392254,0.400000006,2,6,ordinary,ordinary
"12,765",0,0.2550651626,0,0,1,ordinary,ordinary
"16,566",0,0,0,1,0,ordinary,ordinary
"24,310",29.3230781439,0.2510374562,0,1,1,ordinary,ordinary
"20,224",0,0,0,1,0,ordinary,ordinary
"28,105",0,0,0,1,0,ordinary,ordinary
"21,695",0,0.2099260728,0,1,1,ordinary,ordinary
"23,088",0,0,0,1,0,ordinary,ordinary
"27,686",0,0.2136469941,0,0,1,ordinary,ordinary
"28,494",0,0,0,1,0,ordinary,ordinary
"21,252",39.4576501161,0.2610693868,0,1,1,ordinary,ordinary
"9,876",0,0.3051624738,1,0,3,ordinary,ordinary
"27,561",4.8689350981,0.2486385478,0,1,1,ordinary,ordinary
"11,183",12.280049965,0.2615851261,0,1,1,ordinary,ordinary
"7,898","1,699,080.096698202",0.3914103211,0.0298351161,442,184,top_5,outstanding
"6,802","971,718.2463781529",0.3718163673,0.0295317657,351,98,top_5,outstanding
"13,693","762,005.1064287885",0.3726196191,0.0345534235,328,107,top_5,outstanding
"6,725","193,242.423825145",0.3520030234,0.1223472431,63,72,top_5,outstanding
"8,998","853,386.8539079818",0.3971855011,0.0621292368,192,148,top_5,outstanding
"6,740","145,787.7317851288",0.3610637308,0.0970765352,78,78,top_5,outstanding
"7,416","210,507.9177869553",0.3644830555,0.0835399479,79,55,top_5,outstanding
"12,743","46,267.8833333454",0.3284666385,0.0583850928,48,29,top_5,outstanding
"7,737","196,391.2488021801",0.3265091495,0.0579081252,148,24,top_5,outstanding
"10,904","296,059.5702066822",0.3730673716,0.0980295539,119,70,top_5,outstanding
"16,967","123,071.6919306132",0.334746981,0.0854851305,54,24,top_5,outstanding
"19,912","157,328.7296679446",0.3193444422,0.0434609242,118,24,top_5,outstanding
"14,576","218,767.0804317271",0.3355670846,0.0422891304,200,39,top_5,outstanding
"14,640","254,011.2150027366",0.3442744141,0.0572845265,128,41,top_5,outstanding
"6,710","50,460.4166489478",0.300374097,0.1591463387,30,19,top_5,outstanding
"9,942","194,626.7397427477",0.3508626535,0.077396825,99,42,top_5,outstanding
"21,704","61,636.5578453887",0.3038230689,0.1137980074,18,23,top_5,outstanding
"7,112","17,080.3600732278",0.3083697524,0.2549407184,13,12,top_5,outstanding
"6,963","9,154.13078648",0.2936502932,0.1549707651,12,9,top_5,outstanding
"22,731","147,624.7474715318",0.3170183799,0.0543867014,83,26,top_5,outstanding
"8,313","88,564.7116534847",0.3588933416,0.1870192289,15,57,top_5,outstanding
"7,168","10,017.868268017",0.3160502206,0.2081280798,21,13,top_5,outstanding
"6,822","9,399.0224971861",0.3187542779,0.2066532224,20,18,top_5,outstanding
"17,590","106,461.0803106006",0.3228870554,0.0471988805,72,23,top_5,outstanding
"9,445","43,070.9916498245",0.3227751594,0.150420174,26,11,top_5,outstanding
"6,798","23,202.4034360623",0.3351082968,0.1701902747,4,43,top_5,outstanding
"12,357","41,707.1857660609",0.3233354162,0.1168693826,49,16,top_5,outstanding
"7,703","6,028.2341498719",0.3109434466,0.1619047672,12,7,top_5,outstanding
"11,448","46,187.7439751631",0.3276808331,0.1028433144,47,19,top_5,outstanding
"8,141",144.2341250675,0.2911352838,0.1777777821,5,6,top_5,outstanding
"6,910","66,300.7206243025",0.3040809664,0.2176470608,17,21,top_5,outstanding
"15,540","65,211.895413182",0.338420173,0.1151138693,49,27,top_5,outstanding
"6,728",556.9944532739,0.2994662723,0.3194444478,5,4,top_5,outstanding
"7,230",52.9515277579,0.2673517424,0.150000006,3,3,top_5,outstanding
"7,044","28,763.5795287413",0.3115675386,0.1792682856,17,27,top_5,outstanding
"10,672","63,122.9134464566",0.3288841808,0.1634146273,30,16,top_5,outstanding
"6,838","68,497.154724843",0.3585341443,0.1874039918,16,55,top_5,outstanding
"9,932","145,964.5418359378",0.351604379,0.0733882859,94,38,top_5,outstanding
"10,857","76,547.7762894334",0.3503611195,0.146632567,22,53,top_5,outstanding
"9,504","65,977.4822781543",0.3617087379,0.2545893788,14,38,top_5,outstanding
"11,328","51,758.8352954805",0.3639703009,0.2741228044,13,50,top_5,outstanding
"11,617","13,057.1639651586",0.302933715,0.1000000015,30,7,top_5,outstanding
"6,794",413.0063558153,0.2905177792,0.25,4,6,top_5,outstanding
"11,709","24,120.127210121",0.2970783363,0.095238097,31,11,top_5,outstanding
"8,674","12,245.6347351668",0.2577627719,0.1607142836,5,4,top_5,outstanding
"7,200","21,739.5889184421",0.3140679795,0.1187584326,20,22,top_5,outstanding
"7,333","5,886.068960698",0.2900292707,0.1106719375,18,6,top_5,outstanding
"6,807",213.815349116,0.299871217,0.282051295,4,10,top_5,outstanding
"6,733",349.3336581492,0.2605314685,0.3525640965,11,3,top_5,outstanding
"14,860",24.3106639426,0.2502956036,0,8,1,top_5,outstanding
"25,774","15,454.4200895936",0.3143860123,0.1751893908,21,16,top_5,outstanding
"7,217","15,137.1841976864",0.2553179825,0.1964285672,5,4,top_5,outstanding
"7,446","9,824.9235020055",0.3046578569,0.1684210598,13,11,top_5,outstanding
"13,270","66,923.3146447038",0.3445036248,0.1945031732,19,30,top_5,outstanding
"20,608","13,696.4762206839",0.3036249837,0.0880681798,28,7,top_5,outstanding
"7,184","7,657.4737514058",0.2889316292,0.4642857015,6,3,top_5,outstanding
"12,596","13,554.265394702",0.3271054295,0.2122507095,15,13,top_5,outstanding
"10,737","24,314.7655469976",0.2788789748,0.0973684192,11,10,top_5,outstanding
"13,991","4,524.0932284321",0.3035260379,0.2134502977,10,12,top_5,outstanding
"7,902","12,500.7907586289",0.2883591331,0.25,7,8,top_5,outstanding
"17,414","4,619.4188505369",0.325232209,0.2033333331,17,9,top_5,outstanding
"9,327","7,098.2520035495",0.3135393523,0.2610294223,12,8,top_5,outstanding
"21,524","49,657.1487020341",0.299370018,0.1491228044,10,14,top_5,outstanding
"12,821","12,995.780669509",0.2714976972,0.1730769277,13,4,top_5,outstanding
"20,284","15,194.1865881548",0.2767740402,0.1333333403,3,3,top_5,outstanding
"6,734","13,700.2719855787",0.3368048022,0.3041666746,5,15,top_5_10,outstanding
"11,391","23,125.0495862818",0.3255732662,0.2573529482,5,16,top_5_10,outstanding
"12,096","10,810.8617731857",0.2920847968,0.0333333351,14,1,top_5_10,outstanding
"17,932","36,361.2063945168",0.3245522336,0.080369845,28,14,top_5_10,outstanding
"7,863","2,005.6946244369",0.3110680649,0.2958333194,4,16,top_5_10,outstanding
"10,999","1,659.721097296",0.2626029097,0.1346153915,9,5,top_5_10,outstanding
"8,931","25,048.9528392921",0.297002551,0.2166666687,7,10,top_5_10,outstanding
"10,127","16,773.0498022238",0.3244843924,0.2624999881,6,11,top_5_10,outstanding
"17,188","46,830.1842800045",0.3213275374,0.2172413766,13,21,top_5_10,outstanding
"20,349","38,991.6894284386",0.3077583928,0.1576354653,22,11,top_5_10,outstanding
"8,355","3,830.1343081909",0.2788121894,0.1866096854,25,4,top_5_10,outstanding
"7,848",86.0252190582,0.2697989688,0.0476190485,3,5,top_5_10,outstanding
"13,490",729.8849960988,0.3441472066,0.4093567133,2,19,top_5_10,outstanding
"9,103",0,0.3376830506,0.415789485,1,20,top_5_10,outstanding
"9,602","12,563.7539569909",0.2849189355,0.1346153915,10,5,top_5_10,outstanding
"13,905","2,083.6023805497",0.3073318815,0.2047619075,9,7,top_5_10,outstanding
"9,921","26,232.5797041893",0.3272203485,0.1862745136,4,15,top_5_10,outstanding
"7,084","16,664.8515326787",0.3025597713,0.1289473623,3,20,top_5_10,outstanding
"13,039",376.8717634773,0.3007232339,0.2916666567,1,9,top_5_10,outstanding
"21,692","28,003.2159600601",0.3287913019,0.2134387344,5,20,top_5_10,outstanding
"7,117",350.3723355446,0.2706771287,0.190476194,6,2,top_5_10,outstanding
"23,241","12,133.0341857795",0.3058784893,0.1811594218,17,10,top_5_10,outstanding
"9,910","4,305.7343097487",0.3280963788,0.3083333373,4,22,top_5_10,outstanding
"11,030","17,314.4265633562",0.3300496102,0.2642857134,13,14,top_5_10,outstanding
"7,243",2.8325602285,0.2389185307,0,1,2,top_5_10,outstanding
"10,072","19,357.9985234996",0.3415725392,0.2923280299,5,25,top_5_10,outstanding
"21,984",0,0.2750516681,0.3333333433,0,4,top_5_10,outstanding
"26,604","8,736.2206001549",0.3217938087,0.3461538553,5,11,top_5_10,outstanding
"6,983","7,985.9766136413",0.3199587771,0.1838235259,5,13,top_5_10,outstanding
"16,583","14,363.8211034211",0.341898539,0.4672364593,7,23,top_5_10,outstanding
"6,757",0,0.2771894336,0.0714285746,0,7,top_5_10,outstanding
"11,761",728.473963689,0.3049371399,0.3205128312,9,7,top_5_10,outstanding
"6,825",113.4428871834,0.2755784366,0.2916666567,4,7,top_5_10,outstanding
"20,268",0,0.3017425666,1,0,2,top_5_10,outstanding
"7,996",0,0.3017034782,0.2636363506,0,11,top_5_10,outstanding
"7,447",140.4305090808,0.284901505,0.200000003,2,3,top_5_10,outstanding
"19,349","7,625.6769861411",0.3022848241,0.1086956486,16,10,top_5_10,outstanding
"7,228",0,0.308967896,0.2888889015,0,10,top_5_10,outstanding
"13,507","10,173.8736514051",0.3195197256,0.1684210598,10,12,top_5_10,outstanding
"13,004",6.4676907733,0.2664949928,0,1,1,top_5_10,outstanding
"10,788","2,562.0775175245",0.3018929081,0.1527777761,9,3,top_5_10,outstanding
"25,615",170.585168411,0.2690663277,0.1666666716,1,3,top_5_10,outstanding
"14,254","8,009.8938407315",0.2844664345,0.1785714328,4,6,top_5_10,outstanding
"14,791","2,459.1214936603",0.3066438401,0.3791208863,7,10,top_5_10,outstanding
"13,675","4,914.9415770506",0.2798341545,0.1777777821,9,3,top_5_10,outstanding
"7,422",91.5835965182,0.2962656658,0.427272737,3,10,top_5_10,outstanding
"9,237",0,0.3085888352,0.1893939376,1,12,top_5_10,outstanding
"7,262",0,0.2687427912,0.0833333358,0,4,top_5_10,outstanding
"17,385","43,069.9949803548",0.3217938087,0.2034534514,21,21,top_5_10,outstanding
"22,994",109.347872365,0.2788956761,0.400000006,2,4,top_5_10,outstanding
"11,292","30,598.2229774716",0.3325240985,0.2605263293,8,14,top_5_10,outstanding
"10,515","8,959.8015609259",0.3227975324,0.3928571343,3,7,top_5_10,outstanding
"16,719",0,0.3124958079,0.4111111164,1,10,top_5_10,outstanding
"15,319","12,222.4531040038",0.2400144308,0.1777777821,10,2,top_5_10,outstanding
"25,698",0,0.2084657032,0,1,1,top_10_15,outstanding
"23,436","7,586.3366402087",0.2670604427,0.0833333358,2,3,top_10_15,outstanding
"12,991",98.2626554756,0.2982961824,0.25,2,3,top_10_15,outstanding
"9,470","6,100.9749444741",0.3116926578,0.1818181872,3,11,top_10_15,outstanding
"16,357",287.4090194973,0.2809653092,0.1636363566,8,4,top_10_15,outstanding
"7,881",0,0,0.150000006,5,0,top_10_15,outstanding
"10,961",0,0.3263533861,0.2727272809,0,12,top_10_15,outstanding
"10,543",0,0.3076211861,0.4583333433,1,9,top_10_15,outstanding
"6,717",0,0.2644637484,0,0,3,top_10_15,outstanding
"10,873",10.9289488167,0.2955699416,0.400000006,3,3,top_10_15,outstanding
"8,729","4,657",0.271086792,0.3333333433,3,2,top_10_15,outstanding
"8,341","12,504.7853579576",0.34836924,0.3795698881,6,26,top_10_15,outstanding
"24,813",1.1166666667,0.2465456086,0,2,1,top_10_15,outstanding
"12,181",27.5674306654,0.2602402906,0.2666666806,4,4,top_10_15,outstanding
"8,076","4,917.4171922651",0.2555701899,0.1111111119,8,3,top_10_15,outstanding
"6,949","24,964.0981742379",0.2917371421,0.2333333343,4,9,top_10_15,outstanding
"7,967",27.1594359766,0.2862675191,0.3000000119,4,2,top_10_15,outstanding
"23,224","7,568",1,0.0845588222,16,2,top_10_15,outstanding
"7,124",777.7181148828,0.3159644481,0.3714285791,8,10,top_10_15,outstanding
"6,772",0,0.2955771305,1,0,2,top_10_15,outstanding
"16,243",28.7988161487,0.2781959379,0.400000006,3,3,top_10_15,outstanding
"7,166",84.7519282934,0.2595007244,0.6000000238,3,3,top_10_15,outstanding
"9,138","16,087.6614079173",0.3086558855,0.4555555582,4,8,top_10_15,outstanding
"7,001",100.821387427,0.312236004,0.5666666627,2,6,top_10_15,outstanding
"12,491",249.9320868399,0.283565731,0.0833333358,2,3,top_10_15,outstanding
"19,392","2,687.1465964344",0.2902100081,0,1,4,top_10_15,outstanding
"16,748",0,0.2955583756,0.4166666567,1,4,top_10_15,outstanding
"7,077",0,0.2782421782,0.2361111045,1,9,top_10_15,outstanding
"12,918",0,0.249010801,0,1,1,top_10_15,outstanding
"9,421",0,0.3103723936,0.4363636374,1,11,top_10_15,outstanding
"8,529","7,566",0.3003934722,0.5333333611,2,6,top_10_15,outstanding
"10,668","17,273.2707465777",0.310984975,0.3516483605,6,9,top_10_15,outstanding
"9,270","8,427.849973861",0.3004709981,0.3666666746,3,9,top_10_15,outstanding
"24,360",8.3214664036,0.2834276672,0.3333333433,1,2,top_10_15,outstanding
"11,267",350.0265184348,0.2904996569,0.1944444478,7,3,top_10_15,outstanding
"6,986",0,0.3008460893,1,0,2,top_10_15,outstanding
"7,052",0,0.2685388075,0.6666666865,2,3,top_10_15,outstanding
"10,851",0,0,0,1,1,top_10_15,outstanding
"17,203",0,0.2942328343,0.2380952388,1,7,ordinary,ordinary
"11,572",0,0.2938059796,0.400000006,0,5,ordinary,ordinary
"14,423","6,033.7453597993",0.3251186819,0.3859649003,6,15,ordinary,ordinary
"10,709","1,394.6770189809",0.3053169868,0.2857142985,1,7,ordinary,ordinary
"7,731","8,116.45350003",0.2986979668,0.400000006,4,6,ordinary,ordinary
"16,832",0,0.2973059244,0.8333333135,1,2,ordinary,ordinary
"11,930",69.2899750626,0.2593706488,0,1,2,ordinary,ordinary
"21,114","8,542.7272823052",0.3034271566,0.1549707651,9,11,ordinary,ordinary
"9,297",636.6743296038,0.3071291961,0.2045454532,3,10,ordinary,ordinary
"8,914","7,593.7408337983",0.2495846508,0.3333333433,3,3,ordinary,ordinary
"14,952",0,0.2966501083,0.2619047761,1,7,ordinary,ordinary
"25,959","7,882.6575991439",0.3257098895,0.3142857254,6,19,ordinary,ordinary
"21,058","9,131.7791088331",0.2955699416,0.2363636345,3,11,ordinary,ordinary
"7,302",0,0.2748893479,0.5,0,3,ordinary,ordinary
"21,809",0,0.2772683972,0.6666666865,2,3,ordinary,ordinary
"7,328",0,0.2869109948,0.3571428657,1,7,ordinary,ordinary
"15,026",0,0.2814407445,0.6666666865,2,2,ordinary,ordinary
"11,212",0,0,0,3,0,ordinary,ordinary
"7,988",0,0,0,1,0,ordinary,ordinary
"8,148","9,320",0.3001867714,0.2857142985,3,7,ordinary,ordinary
"10,438",938.5906093326,0.3002772584,0.4285714328,4,5,ordinary,ordinary
"15,651",0,0.336925859,0.4395604432,1,14,ordinary,ordinary
"10,927",0,0.2931815323,0,0,4,ordinary,ordinary
"7,389","1,702.7295998919",0.3107567063,0.4821428657,3,6,ordinary,ordinary
"26,209",14.1151170546,0.1991617842,0,3,1,ordinary,ordinary
"12,503",187.7497517998,0.3016777871,0.4333333373,2,6,ordinary,ordinary
"7,698",0,0.2033713263,0,1,1,ordinary,ordinary
"27,097","8,331.6575721322",0.292727387,0.0500000007,4,3,ordinary,ordinary
"11,256","17,851.5126884662",0.3012874426,0.3269230723,6,9,ordinary,ordinary
"11,485",0,0.2074816299,0.6666666865,2,2,ordinary,ordinary
"7,307",0,0.2565119225,1,0,2,ordinary,ordinary
"13,019","7,657.0923389763",0.2939839657,0.4499999881,2,5,ordinary,ordinary
"18,541",254.880549131,0.2490907146,0.125,15,2,ordinary,ordinary
"28,447",109.5748688858,0.274296148,0.400000006,3,6,ordinary,ordinary
"11,111",685.4136210684,0.313497139,0.4888888896,5,6,ordinary,ordinary
"10,232",475.1079374676,0.2920664785,0.1666666716,2,3,ordinary,ordinary
"9,796",77.2859832585,0.2965864221,0.1607142836,2,8,ordinary,ordinary
"7,206",0,0.2051609494,0,0,2,ordinary,ordinary
"27,445",0,0.2300701373,1,0,2,ordinary,ordinary
"15,185",19.2114751819,0.2941882502,0.5833333135,2,4,ordinary,ordinary
"27,932",0,0.2537045108,0,1,1,ordinary,ordinary
"16,248",0,0.308854719,0.3392857015,1,8,ordinary,ordinary
"17,496",0,0.3056375927,1,1,2,ordinary,ordinary
"18,298",451.2055218485,0.3146409026,0.4285714328,3,5,ordinary,ordinary
"9,671",0,0.2837475634,0.1666666716,0,3,ordinary,ordinary
"12,978",0,0.2951536269,0.3333333433,0,4,ordinary,ordinary
"8,282","1,389.8918993046",0.2949335022,0.6000000238,3,4,ordinary,ordinary
"8,396",34.4109876312,0.3031506314,0.4333333373,1,5,ordinary,ordinary
"8,657","12,549.630437851",0.3098675893,0.2628205121,4,13,ordinary,ordinary
"14,567",0,0.291471122,0.5,0,2,ordinary,ordinary
"7,208",0,0.2841366687,1,3,3,ordinary,ordinary
"18,368",0,0,0.1000000015,5,0,ordinary,ordinary
"9,286","7,677.8556150519",0.2810840174,0.2666666806,4,4,ordinary,ordinary
"20,416","7,594.3235177431",0.240970713,0.1444444507,10,3,ordinary,ordinary
"17,863",0,0,0,3,0,ordinary,ordinary
"12,842",0,0,0,1,0,ordinary,ordinary
"13,580",0,0.2610034718,0,0,4,ordinary,ordinary
"8,090",0,0.2808223307,0.5,1,2,ordinary,ordinary
"8,101",0,0.2851720338,0,0,1,ordinary,ordinary
"7,409","6,189.8654375747",0.268306735,0.0833333358,3,4,ordinary,ordinary
"19,083",0,0.2798677885,0.6666666865,2,4,ordinary,ordinary
"7,412",6.6845718357,0.2330480909,0,2,1,ordinary,ordinary
"15,207",0,0.2512947777,0,0,1,ordinary,ordinary
"17,831",441.6609489338,0.2929667841,0.200000003,5,3,ordinary,ordinary
"18,361",0,0.2663997712,0.6666666865,1,3,ordinary,ordinary
"16,556",0,0.3176302154,0.3333333433,1,9,ordinary,ordinary
"8,934",0,0.2873088308,0.1000000015,0,5,ordinary,ordinary
"7,079",19.2231180148,0.2629439331,0.6666666865,2,4,ordinary,ordinary
"9,971",0,0.3016777871,0,1,1,ordinary,ordinary
"10,055",0,0.3255765199,0.3333333433,0,9,ordinary,ordinary
"7,149",76.568956156,0.2589092122,0.200000003,3,3,ordinary,ordinary
"14,189",0,0.270342426,0,0,2,ordinary,ordinary
"14,841",0,0.3076211861,0.8333333135,0,4,ordinary,ordinary
"15,298",310.4351656248,0.2860389411,0.3666666746,3,5,ordinary,ordinary
"8,394",108.5332534396,0.2813897281,0.3333333433,4,3,ordinary,ordinary
"25,306",917.4842165453,0.3171479161,0.3818181753,2,10,ordinary,ordinary
"7,786",25.9364062837,0.3038230689,0.1785714328,1,7,ordinary,ordinary
"25,011",5.0232016206,0.2574919827,0.4499999881,3,3,ordinary,ordinary
"17,380",0,0,0,4,0,ordinary,ordinary
"8,104",0,0,0,1,0,ordinary,ordinary
"14,790",310.0572775748,0.2695491115,0.3333333433,3,5,ordinary,ordinary
"10,763",0,0.2920925566,0,0,1,ordinary,ordinary
"19,806",4.9110172099,0.232791802,0,3,1,ordinary,ordinary
"15,456",0,0.3205119383,0.571428597,0,8,ordinary,ordinary
"9,174","15,573.4709528657",0.3049171741,0.3333333433,3,6,ordinary,ordinary
"26,771",0,0.3227326266,0.652777791,1,9,ordinary,ordinary
"18,427",0,0.2788219801,1,0,2,ordinary,ordinary
"15,187","7,566.9210313915",0.2934652467,0.5,1,3,ordinary,ordinary
"13,328",0,0.2920925566,0,0,1,ordinary,ordinary
"13,419",0,0.2882163634,0,1,1,ordinary,ordinary
"8,443",0,0.2569789253,0,0,2,ordinary,ordinary
"14,851","8,140.9621164549",0.3336916022,0.3787878752,2,11,ordinary,ordinary
"11,114",0,0,0,1,0,ordinary,ordinary
"9,231",0,0.2811179524,0,1,1,ordinary,ordinary
"11,873",0,0,0.3333333433,3,0,ordinary,ordinary
"10,997",0,0,0.5,4,0,ordinary,ordinary
"8,395",0,0.296631217,0.277777791,1,9,ordinary,ordinary
"7,659",0,0,0,2,0,ordinary,ordinary
"10,557",0,0.298621353,0.6666666865,1,3,ordinary,ordinary
"18,048",215.5785854769,0.2999871167,0.2916666567,4,6,ordinary,ordinary
"23,890","8,419.8136617593",0.2777976617,0,3,3,ordinary,ordinary
"16,208",371.6059755517,0.3144709298,0.6333333254,1,5,ordinary,ordinary
"8,138",159.1381337586,0.278745436,0.3000000119,2,4,ordinary,ordinary
"27,145","7,916.4032441169",0.3134549371,0.277777791,3,8,ordinary,ordinary
"15,210",0,0.307185234,0.3000000119,1,6,ordinary,ordinary
"16,086",0,0.2920925566,0.5,1,2,ordinary,ordinary
"16,296",0,0.316935429,0.75,1,4,ordinary,ordinary
"28,070",0,0.2755132225,0.75,2,3,ordinary,ordinary
"11,490",0,0.2939914163,0.3333333433,0,3,ordinary,ordinary
"21,231",0,0.2734530938,0.6666666865,1,3,ordinary,ordinary
"9,639",0,0.2937689203,0.1666666716,0,3,ordinary,ordinary
"10,206",6.7911594847,0.2569475077,0,1,2,ordinary,ordinary
"14,022",8.5731751988,0.2653107731,0,1,1,ordinary,ordinary
"8,600",0,0.2892449081,0.25,0,4,ordinary,ordinary
"13,128",0,0,0,2,0,ordinary,ordinary
"14,902",0,0.2545216108,0,0,1,ordinary,ordinary
"16,430",0,0.2946236559,0.2619047761,1,7,ordinary,ordinary
"17,811",0,0.2756376117,0,0,3,ordinary,ordinary
"15,501",0,0.2836693671,1,2,2,ordinary,ordinary
"21,361",136.9968961112,0.2642419428,0.4166666567,2,4,ordinary,ordinary
"11,714",626.0199942231,0.3044387788,0.3777777851,5,7,ordinary,ordinary
"19,203",46.1001795693,0.2486385478,0.400000006,4,2,ordinary,ordinary
"7,457",0,0.2593417609,0,1,1,ordinary,ordinary
"25,788",0,0.3016253319,0.6999999881,1,5,ordinary,ordinary
"8,429",0,0.2866285152,0.5,0,2,ordinary,ordinary
"8,439","4,660.0106066572",0.2813217349,0.1666666716,3,1,ordinary,ordinary
"10,772",0,0,0,1,0,ordinary,ordinary
"13,697",0,0.3041859858,0.75,1,4,ordinary,ordinary
"8,579",0,0.2894246303,0.3333333433,1,4,ordinary,ordinary
"25,940",0,0.2077163247,0,1,1,ordinary,ordinary
"15,926",0,0.2954833799,0.5,0,2,ordinary,ordinary
"27,873","8,538.8935003592",0.2748789989,0.3333333433,3,5,ordinary,ordinary
"19,050",0,0.2920925566,0,0,1,ordinary,ordinary
"19,248",9.2502774706,0.3051169495,0.5,2,5,ordinary,ordinary
"24,515",0,0.2828767539,0.8333333135,2,3,ordinary,ordinary
"9,037",70.1641178635,0.3023829621,0.6666666865,2,4,ordinary,ordinary
"17,901",0,0.2625232434,0.1666666716,0,3,ordinary,ordinary
"6,992",0,0.2920664785,0,1,1,ordinary,ordinary
"13,060",84.3224119035,0.2671676897,0,2,1,ordinary,ordinary
"10,183",11.4928792869,0.2488511275,0,2,1,ordinary,ordinary
"10,530",444.2530189433,0.2928194165,0.6999999881,3,4,ordinary,ordinary
"26,705",0,0.3023104881,0.4166666567,1,4,ordinary,ordinary
"14,932",0,0,0,1,0,ordinary,ordinary
"27,585",0,0.2792063777,0.25,0,4,ordinary,ordinary
"8,951",236.1611853163,0.3068458852,0.7638888955,4,7,ordinary,ordinary
"22,545",0,0.2842323651,0.5666666627,1,6,ordinary,ordinary
"18,351",0,0,0,3,0,ordinary,ordinary
"20,952","7,704.0001875478",0.2580341312,0,2,3,ordinary,ordinary
"24,125",0,0.2789388586,0.5,1,2,ordinary,ordinary
"9,501",0,0,0,1,0,ordinary,ordinary
"9,505",0,0.2917266863,0.5,1,3,ordinary,ordinary
"7,467","1,413.7479980052",0.2791129757,0.1363636404,9,4,ordinary,ordinary
"26,495",0,0.2472273813,0,0,2,ordinary,ordinary
"12,992",245.8240806831,0.2717194702,0.1111111119,10,2,ordinary,ordinary
"9,867",70.8079945229,0.2402249046,0.1000000015,4,1,ordinary,ordinary
"9,881",25.257819912,0.2621714414,0.3333333433,2,2,ordinary,ordinary
"13,862",60.5238571019,0.2777479573,0.190476194,3,5,ordinary,ordinary
"23,422",0,0.2944188104,0.6666666865,1,3,ordinary,ordinary
"18,160",21.2556522533,0.3099294556,0.5500000119,1,5,ordinary,ordinary
"7,869",227.3731227278,0.2898929549,0.3333333433,2,3,ordinary,ordinary
"8,679",0,0.3149036837,0.25,0,5,ordinary,ordinary
"10,821",188.3351461609,0.2888957816,0.095238097,4,3,ordinary,ordinary
"7,765",166.0193444346,0.3027958388,0.6666666865,2,4,ordinary,ordinary
"16,845",0,0.2740806119,0,0,1,ordinary,ordinary
"23,791",0,0.2470432246,0,0,1,ordinary,ordinary
"19,709",0,0.2918729244,0.4333333373,1,6,ordinary,ordinary
"23,425",0,0.2497051571,0.3333333433,1,3,ordinary,ordinary
"26,183",0,0.2852069557,0.75,1,4,ordinary,ordinary
"11,758",0,0.3044643441,0.2142857164,1,7,ordinary,ordinary
"9,356",0,0.2710818833,0,0,1,ordinary,ordinary
"12,103","7,580.2402961696",0.2866728224,0.25,1,4,ordinary,ordinary
"9,877","8,211.8481566044",0.3344584889,0.4175824225,4,12,ordinary,ordinary
"13,257","10,182.5015771326",0.3002578981,0.3666666746,1,6,ordinary,ordinary
"10,527",0,0.2639093484,0,0,2,ordinary,ordinary
"8,666",0,0.2446964923,0,0,2,ordinary,ordinary
"15,082",0,0.2952399062,0.3333333433,0,3,ordinary,ordinary
"10,934","7,623.8578116239",0.3027367874,0.4464285672,2,7,ordinary,ordinary
"23,280",0,0.2730843642,0,0,1,ordinary,ordinary
"27,653",0,0.2644304444,0.3333333433,1,3,ordinary,ordinary
"8,882",0,0.2730203388,0.25,1,4,ordinary,ordinary
"23,129",756.9420985256,0.3151305995,0.2333333343,2,5,ordinary,ordinary
"15,861",47.9901488094,0.2940767871,0.6666666865,2,4,ordinary,ordinary
"23,079",181.4720728649,0.2950788524,0.400000006,2,5,ordinary,ordinary
"9,319",0,0.2822517118,0,0,2,ordinary,ordinary
"20,721",0,0.2823543675,0.6666666865,1,3,ordinary,ordinary
"17,693",0,0.2451578947,0,0,1,ordinary,ordinary
"9,457",0,0.2336242351,0,0,1,ordinary,ordinary
"9,784",0,0.2758824923,0.3333333433,1,3,ordinary,ordinary
"10,091",0,0.3127013963,0.6333333254,1,6,ordinary,ordinary
"13,520",390.8704681198,0.3021279356,0.5,3,3,ordinary,ordinary
"13,521",0,0.3167630058,0.75,0,5,ordinary,ordinary
"13,751",0,0.2988963039,0.6666666865,0,3,ordinary,ordinary
"8,589",0,0.2753931654,0,0,2,ordinary,ordinary
"19,599",0,0.302500812,0.6999999881,2,5,ordinary,ordinary
"15,245",279.1315521194,0.3065025668,0.3000000119,1,4,ordinary,ordinary
"7,798","7,567",1,0.25,3,2,ordinary,ordinary
"9,369",7.662285275,0.2542585717,0,1,1,ordinary,ordinary
"15,237",0,0.3017559775,0.8333333135,1,3,ordinary,ordinary
"10,973",8.2647869674,0.2411079472,0,1,1,ordinary,ordinary
"16,848",0,0.2255799312,0,0,1,ordinary,ordinary
"9,301","7,571.579583298",0.2755621302,0.3000000119,2,5,ordinary,ordinary
"8,098",0,0.2852157943,0,0,2,ordinary,ordinary
"12,470",0,0.2987171264,0.7666666508,3,4,ordinary,ordinary
"13,092",24.7031499251,0.2825506613,0.4166666567,3,2,ordinary,ordinary
"13,098",0,0,0.25,4,0,ordinary,ordinary
"13,183",0,0.2882163634,0,1,1,ordinary,ordinary
"10,001",0,0.2887965776,0,0,3,ordinary,ordinary
"10,019",0,0.2813217349,0,1,1,ordinary,ordinary
